fecha,macrosector_id,macrosector,ise_var_anual,ipc_var_anual,tpm,var_empleo_anual,ipp_var_anual,trm,trm_var_anual,costo_var,trm_ajustado,ise_norm,emp_norm,costo_norm,tpm_norm,trm_norm,icds,estado,estado_nombre,vulnerabilidad
2015-01,M02,Minería y energía,-0.5304,3.82,4.5,,,2397.2581,-15.4836,3.82,-15.4836,0.5982,,0.4554,0.7857,0.0446,0.586,S3,Estabilidad,Moderada
2015-02,M02,Minería y energía,-6.552,4.36,4.5,,,2420.6725,-15.4836,4.36,-15.4836,0.0982,,0.4464,0.7857,0.0446,0.5047,S3,Estabilidad,Moderada
2015-03,M02,Minería y energía,-0.6795,4.56,4.5,,,2585.3623,-15.4836,4.56,-15.4836,0.5625,,0.4107,0.7857,0.0446,0.5636,S3,Estabilidad,Moderada
2015-04,M02,Minería y energía,6.5793,4.64,4.5,,,2505.248,-15.4836,4.64,-15.4836,0.9554,,0.3839,0.7857,0.0446,0.6147,S2,Crecimiento,Moderada
2015-05,M02,Minería y energía,4.1025,4.41,4.5,,,2437.5352,-15.4836,4.41,-15.4836,0.8661,,0.4375,0.7857,0.0446,0.621,S2,Crecimiento,Moderada
2015-06,M02,Minería y energía,-1.0428,4.42,4.5,,,2562.4777,-15.4836,4.42,-15.4836,0.5179,,0.4286,0.7857,0.0446,0.5634,S3,Estabilidad,Moderada
2015-07,M02,Minería y energía,-1.7893,4.46,4.5,,,2732.0358,-15.4836,4.46,-15.4836,0.4643,,0.4196,0.7857,0.0446,0.5516,S3,Estabilidad,Moderada
2015-08,M02,Minería y energía,-3.8652,4.74,4.5,,,3012.5874,-15.4836,4.74,-15.4836,0.375,,0.375,0.7857,0.0446,0.5209,S3,Estabilidad,Moderada
2015-09,M02,Minería y energía,-2.3614,5.35,4.525,,,3066.408,-15.4836,5.35,-15.4836,0.4286,,0.3571,0.6964,0.0446,0.4863,S3,Estabilidad,Moderada
2015-10,M02,Minería y energía,-2.2796,5.89,4.75,,,2929.4723,-15.4836,5.89,-15.4836,0.4464,,0.3482,0.6786,0.0446,0.4785,S3,Estabilidad,Moderada
2015-11,M02,Minería y energía,-0.5719,6.39,5.225,,,3001.3763,-15.4836,6.39,-15.4836,0.5893,,0.3393,0.6429,0.0446,0.483,S3,Estabilidad,Moderada
2015-12,M02,Minería y energía,-2.9368,6.77,5.5887,,,3244.2016,-15.4836,6.77,-15.4836,0.4107,,0.3125,0.6071,0.0446,0.4305,S3,Estabilidad,Moderada
2016-01,M02,Minería y energía,-5.1769,7.45,5.75,-17.1722,-7.4762,3270.1952,36.414,-7.4762,36.414,0.2232,0.03,0.6875,0.5982,0.9821,0.5237,S3,Estabilidad,Moderada
2016-02,M02,Minería y energía,4.4402,7.59,6.069,-15.4176,3.5899,3354.9569,38.5961,3.5899,38.5961,0.875,0.05,0.4643,0.5625,0.9911,0.5294,S3,Estabilidad,Moderada
2016-03,M02,Minería y energía,-4.1437,7.98,6.3306,35.2231,-6.5543,3128.789,21.0194,-6.5543,21.0194,0.3393,0.98,0.6696,0.5446,0.9286,0.6349,S2,Crecimiento,Moderada
2016-04,M02,Minería y energía,-5.4662,7.93,6.5,-10.3669,-4.0106,2997.727,19.6579,-4.0106,19.6579,0.1964,0.12,0.6429,0.5357,0.9018,0.4908,S3,Estabilidad,Moderada
2016-05,M02,Minería y energía,-4.3783,8.2,6.9919,-3.9212,-1.7321,2993.5084,22.8088,-1.7321,22.8088,0.3214,0.3,0.5804,0.5179,0.9464,0.5066,S3,Estabilidad,Moderada
2016-06,M02,Minería y energía,-3.2024,8.6,7.3167,-6.0658,-7.5846,2992.8587,16.7955,-7.5846,16.7955,0.3839,0.23,0.7054,0.4911,0.8839,0.5343,S3,Estabilidad,Moderada
2016-07,M02,Minería y energía,0.2591,8.97,7.5,-14.0403,-9.645,2960.9997,8.3807,-9.645,8.3807,0.6696,0.07,0.7679,0.4732,0.6875,0.5559,S3,Estabilidad,Moderada
2016-08,M02,Minería y energía,-1.383,8.1,7.75,-14.5955,-12.3267,2952.7668,-1.9857,-12.3267,-1.9857,0.4911,0.06,0.7857,0.4375,0.4107,0.5088,S3,Estabilidad,Moderada
2016-09,M02,Minería y energía,-1.6535,7.27,7.75,0.427,-8.7804,2924.2653,-4.6355,-8.7804,-4.6355,0.4821,0.37,0.7321,0.4375,0.3214,0.5253,S3,Estabilidad,Moderada
2016-10,M02,Minería y energía,-4.4493,6.48,7.75,15.0571,0.0221,2929.3887,-0.0029,0.0221,-0.0029,0.3125,0.81,0.5357,0.4375,0.4911,0.5039,S3,Estabilidad,Moderada
2016-11,M02,Minería y energía,-5.1721,5.96,7.75,-21.3372,7.1357,3110.2587,3.6277,7.1357,3.6277,0.2321,0.0,0.3036,0.4375,0.5536,0.3153,S4,Decrecimiento,Media
2016-12,M02,Minería y energía,-3.9113,5.75,7.6452,-16.0229,0.4521,3009.8639,-7.2233,0.4521,-7.2233,0.3661,0.04,0.5179,0.4464,0.2679,0.3967,S4,Decrecimiento,Media
2017-01,M02,Minería y energía,-5.0624,5.47,7.5,17.1462,8.3672,2941.3994,-10.0543,8.3672,-10.0543,0.2411,0.84,0.2857,0.4732,0.2411,0.4151,S3,Estabilidad,Moderada
2017-02,M02,Minería y energía,-8.7549,5.18,7.4821,-1.6339,9.8853,2879.5668,-14.1698,9.8853,-14.1698,0.0357,0.35,0.2589,0.4821,0.1786,0.3148,S4,Decrecimiento,Media
2017-03,M02,Minería y energía,-7.441,4.69,7.2097,-13.3125,1.1906,2942.2861,-5.9609,1.1906,-5.9609,0.0625,0.08,0.5,0.5,0.2946,0.3752,S4,Decrecimiento,Media
2017-04,M02,Minería y energía,-5.583,4.66,7.0,19.2123,3.4076,2877.8217,-3.9999,3.4076,-3.9999,0.1875,0.87,0.4911,0.5089,0.3304,0.4966,S3,Estabilidad,Moderada
2017-05,M02,Minería y energía,-2.7407,4.37,6.5,1.3028,-3.9401,2923.6129,-2.3349,-3.9401,-2.3349,0.4196,0.43,0.6339,0.5357,0.3839,0.5303,S3,Estabilidad,Moderada
2017-06,M02,Minería y energía,-5.4101,3.99,6.25,9.7734,-9.0266,2957.0983,-1.1949,-9.0266,-1.1949,0.2143,0.71,0.75,0.5536,0.4196,0.5851,S3,Estabilidad,Moderada
2017-07,M02,Minería y energía,-6.5443,3.4,5.7661,25.7872,-3.4235,3036.5839,2.5527,-3.4235,2.5527,0.1071,0.93,0.6161,0.5893,0.5446,0.5744,S3,Estabilidad,Moderada
2017-08,M02,Minería y energía,-6.037,3.87,5.5,13.2288,0.384,2973.2048,0.6922,0.384,0.6922,0.1518,0.76,0.5268,0.6161,0.5179,0.5371,S3,Estabilidad,Moderada
2017-09,M02,Minería y energía,-8.1169,3.97,5.25,-7.5362,3.4725,2917.085,-0.2455,3.4725,-0.2455,0.0446,0.2,0.4821,0.625,0.4732,0.4361,S3,Estabilidad,Moderada
2017-10,M02,Minería y energía,-1.1944,4.05,5.2339,-17.9536,4.5931,2953.7558,0.8318,4.5931,0.8318,0.5,0.02,0.4018,0.6339,0.5268,0.4543,S3,Estabilidad,Moderada
2017-11,M02,Minería y energía,-5.6796,4.12,4.9667,5.2945,5.3366,3013.4667,-3.112,5.3366,-3.112,0.1696,0.56,0.3661,0.6607,0.3661,0.4684,S3,Estabilidad,Moderada
2017-12,M02,Minería y energía,-6.2019,4.09,4.75,8.7051,13.8419,2991.7619,-0.6014,13.8419,-0.6014,0.1429,0.68,0.2232,0.6786,0.4464,0.4441,S3,Estabilidad,Moderada
2018-01,M02,Minería y energía,-5.0485,3.68,4.7339,5.7844,16.1152,2868.5723,-2.4759,16.1152,-2.4759,0.2589,0.58,0.2054,0.6875,0.375,0.4403,S3,Estabilidad,Moderada
2018-02,M02,Minería y energía,-6.2462,3.37,4.5,7.6513,16.0522,2860.2529,-0.6707,16.0522,-0.6707,0.1339,0.65,0.2143,0.7857,0.4375,0.4733,S3,Estabilidad,Moderada
2018-03,M02,Minería y energía,-2.3498,3.14,4.5,15.18,17.3346,2847.9306,-3.2069,17.3346,-3.2069,0.4375,0.82,0.1964,0.7857,0.3571,0.5263,S3,Estabilidad,Moderada
2018-04,M02,Minería y energía,-3.0481,3.13,4.4917,2.2109,20.9828,2766.285,-3.8757,20.9828,-3.8757,0.3929,0.45,0.1696,0.7946,0.3482,0.4662,S3,Estabilidad,Moderada
2018-05,M02,Minería y energía,-4.6429,3.16,4.25,17.8007,36.3876,2861.8258,-2.1134,36.3876,-2.1134,0.2946,0.85,0.1161,0.9732,0.4018,0.553,S3,Estabilidad,Moderada
2018-06,M02,Minería y energía,-0.9692,3.2,4.25,-6.1709,38.4919,2889.689,-2.2796,38.4919,-2.2796,0.5357,0.22,0.0893,0.9732,0.3929,0.4948,S3,Estabilidad,Moderada
2018-07,M02,Minería y energía,-1.8361,3.12,4.25,0.4493,30.0093,2885.3219,-4.9813,30.0093,-4.9813,0.4554,0.39,0.1429,0.9732,0.3125,0.5192,S3,Estabilidad,Moderada
2018-08,M02,Minería y energía,0.8034,3.1,4.25,2.4938,23.8385,2958.6668,-0.489,23.8385,-0.489,0.7143,0.46,0.1607,0.9732,0.4554,0.577,S3,Estabilidad,Moderada
2018-09,M02,Minería y energía,1.2938,3.23,4.25,12.6465,31.1871,3033.768,4.0,31.1871,4.0,0.7411,0.75,0.1339,0.9732,0.5714,0.6156,S2,Crecimiento,Moderada
2018-10,M02,Minería y energía,-6.9166,3.33,4.25,19.0137,31.8695,3084.831,4.4376,31.8695,4.4376,0.0804,0.86,0.125,0.9732,0.5804,0.5378,S3,Estabilidad,Moderada
2018-11,M02,Minería y energía,4.6685,3.27,4.25,14.5181,9.8282,3194.0343,5.992,9.8282,5.992,0.8839,0.79,0.2679,0.9732,0.625,0.687,S2,Crecimiento,Moderada
2018-12,M02,Minería y energía,5.2813,3.18,4.25,-4.4816,-1.5042,3218.551,7.5805,-1.5042,7.5805,0.9286,0.28,0.5625,0.9732,0.6696,0.7262,S2,Crecimiento,Moderada
2019-01,M02,Minería y energía,6.8225,3.15,4.25,-7.5692,-1.5959,3165.1881,10.3402,-1.5959,10.3402,0.9732,0.19,0.5714,0.9732,0.7411,0.7274,S2,Crecimiento,Moderada
2019-02,M02,Minería y energía,3.3479,3.01,4.25,-9.0828,6.608,3115.8386,8.9358,6.608,8.9358,0.8304,0.16,0.3214,0.9732,0.7054,0.6201,S2,Crecimiento,Moderada
2019-03,M02,Minería y energía,3.6118,3.21,4.25,-2.2345,10.5044,3128.6842,9.8582,10.5044,9.8582,0.8571,0.32,0.25,0.9732,0.7232,0.622,S2,Crecimiento,Moderada
2019-04,M02,Minería y energía,3.5782,3.25,4.25,0.4456,12.1559,3155.765,14.0795,12.1559,14.0795,0.8393,0.38,0.2321,0.9732,0.8393,0.6277,S2,Crecimiento,Moderada
2019-05,M02,Minería y energía,-0.589,3.31,4.25,4.7741,6.5688,3304.4945,15.4681,6.5688,15.4681,0.5804,0.54,0.3304,0.9732,0.8661,0.647,S2,Crecimiento,Moderada
2019-06,M02,Minería y energía,-0.9636,3.43,4.25,9.4622,-0.7842,3260.517,12.8328,-0.7842,12.8328,0.5446,0.7,0.5536,0.9732,0.8125,0.7332,S2,Crecimiento,Moderada
2019-07,M02,Minería y energía,0.2937,3.79,4.25,-7.9731,-2.2618,3206.6003,11.1349,-2.2618,11.1349,0.6786,0.18,0.5893,0.9732,0.7768,0.6939,S2,Crecimiento,Moderada
2019-08,M02,Minería y energía,-0.3927,3.75,4.25,-8.0368,-4.1969,3410.729,15.2793,-4.1969,15.2793,0.6161,0.17,0.6518,0.9732,0.8571,0.709,S2,Crecimiento,Moderada
2019-09,M02,Minería y energía,0.1743,3.82,4.25,-1.8019,-8.8576,3399.457,12.054,-8.8576,12.054,0.6607,0.33,0.7411,0.9732,0.8036,0.7622,S2,Crecimiento,Moderada
2019-10,M02,Minería y energía,6.3065,3.86,4.25,-7.0419,-14.6574,3433.3116,11.2966,-14.6574,11.2966,0.9464,0.21,0.8571,0.9732,0.7857,0.8225,S1,Aceleración,Baja
2019-11,M02,Minería y energía,1.8401,3.84,4.25,24.5262,-2.7534,3401.473,6.4946,-2.7534,6.4946,0.7857,0.92,0.6071,0.9732,0.6429,0.8029,S1,Aceleración,Baja
2019-12,M02,Minería y energía,-0.4588,3.8,4.25,6.3906,9.7112,3378.0506,4.9556,9.7112,4.9556,0.6071,0.6,0.2768,0.9732,0.5982,0.6264,S2,Crecimiento,Moderada
2020-01,M02,Minería y energía,-5.2741,3.62,4.25,16.1969,2.5292,3311.1894,4.6127,2.5292,4.6127,0.2232,0.83,0.4911,0.9732,0.5982,0.6744,S2,Crecimiento,Moderada
2020-02,M02,Minería y energía,1.6316,3.72,4.25,44.28630932334072,-11.2415,3411.0528,9.4746,-11.2415,9.4746,0.7679,0.99,0.7768,0.9732,0.7232,0.8696,S1,Aceleración,Baja
2020-03,M02,Minería y energía,-8.309,3.86,4.2177,4.5943,-33.6208,3877.0484,23.9195,-33.6208,23.9195,0.0446,0.53,0.9821,0.9732,0.9554,0.7918,S2,Crecimiento,Moderada
2020-04,M02,Minería y energía,-27.2894,3.51,3.75,8.0645,-51.9265,3977.3933,26.0358,-51.9265,26.0358,0.0,0.67,1.0,0.9911,0.9732,0.817,S1,Aceleración,Baja
2020-05,M02,Minería y energía,-17.5587,2.85,3.2984,-9.0187,-46.4807,3858.1916,16.7559,-46.4807,16.7559,0.0,0.17,1.0,0.9911,0.8839,0.7474,S2,Crecimiento,Moderada
2020-06,M02,Minería y energía,-14.4928,2.19,2.75,23.7835,-29.0462,3701.6043,13.5281,-29.0462,13.5281,0.0089,0.92,0.9464,1.0,0.8304,0.8284,S1,Aceleración,Baja
2020-07,M02,Minería y energía,-15.8769,1.97,2.5,8.3068,-20.2049,3657.8668,14.0731,-20.2049,14.0731,0.0,0.68,0.8839,1.0,0.8393,0.7761,S2,Crecimiento,Moderada
2020-08,M02,Minería y energía,-16.3686,1.88,2.2661,4.3522,-13.5691,3783.0258,10.9155,-13.5691,10.9155,0.0,0.53,0.8125,1.0,0.7679,0.7294,S2,Crecimiento,Moderada
2020-09,M02,Minería y energía,-22.0379,1.97,1.975,-0.0565,-20.6436,3750.2153,10.3181,-20.6436,10.3181,0.0,0.36,0.9018,1.0,0.7411,0.7352,S2,Crecimiento,Moderada
2020-10,M02,Minería y energía,-15.8752,1.75,1.75,24.0018,-17.3154,3833.7884,11.6644,-17.3154,11.6644,0.0,0.92,0.8661,1.0,0.8036,0.7994,S2,Crecimiento,Moderada
2020-11,M02,Minería y energía,-21.3016,1.49,1.75,-18.032,-17.5308,3685.6267,8.3538,-17.5308,8.3538,0.0,0.02,0.8661,1.0,0.6875,0.6766,S2,Crecimiento,Moderada
2020-12,M02,Minería y energía,-19.4147,1.61,1.75,22.4193,-17.7746,3466.1271,2.6073,-17.7746,2.6073,0.0,0.92,0.8661,1.0,0.5536,0.7859,S2,Crecimiento,Moderada
2021-01,M02,Minería y energía,-16.6063,1.6,1.75,-4.588,-5.9976,3491.3216,5.4401,-5.9976,5.4401,0.0,0.28,0.6607,1.0,0.625,0.6395,S2,Crecimiento,Moderada
2021-02,M02,Minería y energía,-15.2409,1.56,1.75,-6.9267,15.0826,3554.5043,4.2055,15.0826,4.2055,0.0,0.22,0.2143,1.0,0.5804,0.4827,S3,Estabilidad,Moderada
2021-03,M02,Minería y energía,-6.8313,1.51,1.75,13.6203,58.8657,3612.7684,-6.8165,58.8657,-6.8165,0.0982,0.77,0.0714,1.0,0.2857,0.5045,S3,Estabilidad,Moderada
2021-04,M02,Minería y energía,16.2747,1.95,1.75,37.9687,107.533,3650.776,-8.2118,107.533,-8.2118,1.0,0.99,0.0,1.0,0.2679,0.6309,S2,Crecimiento,Moderada
2021-05,M02,Minería y energía,0.3337,3.3,1.75,-26.1597,91.5973,3735.6661,-3.1757,91.5973,-3.1757,0.6875,0.0,0.0089,1.0,0.3661,0.4685,S3,Estabilidad,Moderada
2021-06,M02,Minería y energía,-0.4735,3.63,1.75,44.28630932334072,64.4177,3685.0427,-0.4474,64.4177,-0.4474,0.6071,0.99,0.0625,1.0,0.4643,0.6087,S2,Crecimiento,Moderada
2021-07,M02,Minería y energía,-2.9402,3.97,1.75,-14.7101,55.3645,3829.4181,4.6899,55.3645,4.6899,0.4107,0.06,0.0714,1.0,0.5982,0.4718,S3,Estabilidad,Moderada
2021-08,M02,Minería y energía,-3.3385,4.44,1.75,44.28630932334072,49.8848,3881.1835,2.5947,49.8848,2.5947,0.3839,0.99,0.0804,1.0,0.5536,0.5891,S3,Estabilidad,Moderada
2021-09,M02,Minería y energía,10.8846,4.51,1.75,39.3127,63.4793,3821.5377,1.9018,63.4793,1.9018,1.0,0.99,0.0625,1.0,0.5446,0.6664,S2,Crecimiento,Moderada
2021-10,M02,Minería y energía,0.286,4.58,2.0,44.28630932334072,74.5661,3773.3842,-1.5756,74.5661,-1.5756,0.6786,0.99,0.0446,1.0,0.4196,0.6101,S2,Crecimiento,Moderada
2021-11,M02,Minería y energía,14.3351,5.26,2.4833,22.3877,80.7602,3902.901,5.8952,80.7602,5.8952,1.0,0.92,0.0179,1.0,0.625,0.647,S2,Crecimiento,Moderada
2021-12,M02,Minería y energía,10.8548,5.62,2.6935,32.7843,70.3527,3963.1335,14.339,70.3527,14.339,1.0,0.98,0.0446,1.0,0.8482,0.6756,S2,Crecimiento,Moderada
2022-01,M02,Minería y energía,5.0357,6.94,3.0323,44.28630932334072,66.5465,3999.6161,14.5588,66.5465,14.5588,0.9107,0.99,0.0536,1.0,0.8482,0.6677,S2,Crecimiento,Moderada
2022-02,M02,Minería y energía,1.0624,8.01,4.0,7.4535,62.5853,3935.8357,10.7281,62.5853,10.7281,0.7232,0.64,0.0714,0.9911,0.7589,0.5948,S3,Estabilidad,Moderada
2022-03,M02,Minería y energía,-1.1339,8.53,4.0,27.1509,79.3729,3807.171,5.381,79.3729,5.381,0.5089,0.95,0.0357,0.9911,0.6161,0.5865,S3,Estabilidad,Moderada
2022-04,M02,Minería y energía,0.7989,9.23,5.0,6.0378,94.2543,3792.982,3.8952,94.2543,3.8952,0.7054,0.59,0.0089,0.6518,0.5625,0.4352,S3,Estabilidad,Moderada
2022-05,M02,Minería y energía,6.6984,9.07,5.9677,14.1231,90.4965,4019.0794,7.5867,90.4965,7.5867,0.9643,0.78,0.0179,0.5804,0.6786,0.479,S3,Estabilidad,Moderada
2022-06,M02,Minería y energía,2.7602,9.67,6.0,12.2717,79.7752,3930.7667,6.6681,79.7752,6.6681,0.8125,0.74,0.0268,0.5714,0.6518,0.4515,S3,Estabilidad,Moderada
2022-07,M02,Minería y energía,10.4076,10.21,7.5,16.8243,75.9185,4367.8058,14.0593,75.9185,14.0593,0.9911,0.83,0.0446,0.4732,0.8304,0.4682,S3,Estabilidad,Moderada
2022-08,M02,Minería y energía,10.1784,10.84,9.0,7.256,66.3812,4322.4694,11.3699,66.3812,11.3699,0.9821,0.63,0.0625,0.4018,0.7946,0.4199,S3,Estabilidad,Moderada
2022-09,M02,Minería y energía,-0.6943,11.44,9.0333,-4.7698,54.3622,4433.651,16.0175,54.3622,16.0175,0.5536,0.27,0.0804,0.3929,0.875,0.3222,S4,Decrecimiento,Media
2022-10,M02,Minería y energía,-0.287,12.22,10.0323,4.0281,38.413,4711.8303,24.8701,38.413,24.8701,0.6339,0.52,0.0982,0.25,0.9554,0.3252,S4,Decrecimiento,Media
2022-11,M02,Minería y energía,-9.1888,12.53,11.0,19.2437,38.2277,4926.6607,26.2307,38.2277,26.2307,0.0268,0.88,0.1071,0.1964,0.9732,0.2745,S4,Decrecimiento,Media
2022-12,M02,Minería y energía,-5.4143,13.12,11.4194,26.0927,29.2012,4788.4906,20.8259,29.2012,20.8259,0.2054,0.94,0.1518,0.1696,0.9196,0.3088,S4,Decrecimiento,Media
2023-01,M02,Minería y energía,1.9571,13.25,12.0484,-1.7585,17.5728,4715.2039,17.8914,17.5728,17.8914,0.7946,0.34,0.1786,0.1429,0.8929,0.309,S4,Decrecimiento,Media
2023-02,M02,Minería y energía,0.7754,13.28,12.75,6.9392,4.5992,4803.1125,22.0354,4.5992,22.0354,0.6875,0.61,0.3929,0.1161,0.9375,0.3927,S4,Decrecimiento,Media
2023-03,M02,Minería y energía,5.6946,13.34,12.7581,-21.2518,-14.245,4766.3058,25.1928,-14.245,25.1928,0.9375,0.01,0.8393,0.0982,0.9643,0.4907,S3,Estabilidad,Moderada
2023-04,M02,Minería y energía,3.0445,12.82,13.0,0.6277,-21.8518,4542.6743,19.7652,-21.8518,19.7652,0.8214,0.4,0.9107,0.0893,0.9107,0.5428,S3,Estabilidad,Moderada
2023-05,M02,Minería y energía,5.1965,12.36,13.2419,-5.6442,-30.9213,4540.089,12.9634,-30.9213,12.9634,0.9196,0.24,0.9643,0.0625,0.8214,0.5388,S3,Estabilidad,Moderada
2023-06,M02,Minería y energía,1.8047,12.13,13.25,2.6844,-36.7779,4209.268,7.0852,-36.7779,7.0852,0.7768,0.49,0.9911,0.0536,0.6607,0.5488,S3,Estabilidad,Moderada
2023-07,M02,Minería y energía,1.2844,11.78,13.25,7.7527,-37.1624,4069.2335,-6.8358,-37.1624,-6.8358,0.7321,0.66,1.0,0.0536,0.2768,0.5469,S3,Estabilidad,Moderada
2023-08,M02,Minería y energía,-0.1288,11.43,13.25,-12.8444,-31.4416,4070.7252,-5.8241,-31.4416,-5.8241,0.6518,0.09,0.9821,0.0536,0.3036,0.4578,S3,Estabilidad,Moderada
2023-09,M02,Minería y energía,4.9466,10.99,13.25,4.6884,-25.2648,4004.5207,-9.6789,-25.2648,-9.6789,0.8929,0.53,0.9375,0.0536,0.25,0.53,S3,Estabilidad,Moderada
2023-10,M02,Minería y energía,1.6323,10.48,13.25,10.2507,-19.7662,4222.4332,-10.3866,-19.7662,-10.3866,0.7679,0.72,0.8839,0.0536,0.2232,0.5186,S3,Estabilidad,Moderada
2023-11,M02,Minería y energía,4.9514,10.15,13.25,1.1603,-31.3986,4038.8047,-18.0215,-31.3986,-18.0215,0.9018,0.42,0.9732,0.0536,0.0179,0.5161,S3,Estabilidad,Moderada
2023-12,M02,Minería y energía,-0.1389,9.28,13.1532,8.1838,-29.8541,3948.2068,-17.548,-29.8541,-17.548,0.6429,0.67,0.9554,0.0714,0.0268,0.5143,S3,Estabilidad,Moderada
2024-01,M02,Minería y energía,0.7987,8.35,13.0,-9.105,-28.2199,3915.1987,-16.9665,-28.2199,-16.9665,0.6964,0.15,0.9464,0.0893,0.0357,0.458,S3,Estabilidad,Moderada
2024-02,M02,Minería y energía,-3.0406,7.74,12.75,1.3897,-23.7952,3931.4386,-18.1481,-23.7952,-18.1481,0.4018,0.44,0.9286,0.1161,0.0089,0.4578,S3,Estabilidad,Moderada
2024-03,M02,Minería y energía,-4.8713,7.36,12.6532,29.3912,-20.4885,3899.3413,-18.1894,-20.4885,-18.1894,0.2679,0.97,0.9018,0.125,0.0,0.5021,S3,Estabilidad,Moderada
2024-04,M02,Minería y energía,3.6048,7.16,12.25,3.0999,-12.9639,3867.9753,-14.8525,-12.9639,-14.8525,0.8482,0.5,0.8036,0.1339,0.1607,0.4995,S3,Estabilidad,Moderada
2024-05,M02,Minería y energía,-4.2464,7.16,11.7661,2.5896,-14.3643,3869.1006,-14.7792,-14.3643,-14.7792,0.3304,0.48,0.8482,0.1518,0.1696,0.4481,S3,Estabilidad,Moderada
2024-06,M02,Minería y energía,-4.0869,7.18,11.75,-4.4167,0.6096,4042.797,-3.9549,0.6096,-3.9549,0.3571,0.29,0.5089,0.1607,0.3393,0.328,S4,Decrecimiento,Media
2024-07,M02,Minería y energía,-4.5962,6.86,11.2661,-10.2287,-0.594,4036.9219,-0.794,-0.594,-0.794,0.3036,0.13,0.5446,0.1786,0.4286,0.3229,S4,Decrecimiento,Media
2024-08,M02,Minería y energía,-4.7583,6.12,10.75,8.969,-7.5141,4065.5465,-0.1272,-7.5141,-0.1272,0.2857,0.69,0.6964,0.2143,0.4821,0.4583,S3,Estabilidad,Moderada
2024-09,M02,Minería y energía,-6.0213,5.81,10.75,13.9338,-12.8711,4182.5123,4.4448,-12.8711,4.4448,0.1607,0.77,0.7946,0.2143,0.5893,0.4897,S3,Estabilidad,Moderada
2024-10,M02,Minería y energía,-0.3132,5.41,10.25,3.4465,-13.5701,4249.47,0.6403,-13.5701,0.6403,0.625,0.51,0.8214,0.2321,0.5089,0.5298,S3,Estabilidad,Moderada
2024-11,M02,Minería y energía,-6.4456,5.2,9.75,7.1003,-3.9214,4408.6523,9.1574,-3.9214,9.1574,0.1161,0.62,0.625,0.2589,0.7143,0.431,S3,Estabilidad,Moderada
2024-12,M02,Minería y energía,-6.8706,5.2,9.6774,-9.7251,3.5426,4385.1487,11.0668,3.5426,11.0668,0.0893,0.14,0.4732,0.2679,0.7679,0.3215,S4,Decrecimiento,Media
2025-01,M02,Minería y energía,-6.3255,5.22,9.5,14.7656,8.0596,4307.5674,10.0217,8.0596,10.0217,0.125,0.8,0.2946,0.3036,0.7321,0.3638,S4,Decrecimiento,Media
2025-02,M02,Minería y energía,-0.6786,5.28,9.5,5.1682,-2.5282,4127.9539,4.9986,-2.5282,4.9986,0.5714,0.55,0.5982,0.3036,0.6071,0.4849,S3,Estabilidad,Moderada
2025-03,M02,Minería y energía,-5.6017,5.09,9.5,0.4067,-5.4615,4137.6845,6.1124,-5.4615,6.1124,0.1786,0.36,0.6607,0.3036,0.6339,0.429,S3,Estabilidad,Moderada
2025-04,M02,Minería y energía,-14.6675,5.16,9.5,-3.8078,-13.5082,4280.258,10.6589,-13.5082,10.6589,0.0,0.31,0.8125,0.3036,0.75,0.4544,S3,Estabilidad,Moderada
2025-05,M02,Minería y energía,-13.1433,5.05,9.2581,0.652,-8.0263,4203.3771,8.6396,-8.0263,8.6396,0.0089,0.41,0.7143,0.3125,0.6964,0.4365,S3,Estabilidad,Moderada
2025-06,M02,Minería y energía,-5.0547,4.82,9.25,21.2749,-9.3718,4113.485,1.7485,-9.3718,1.7485,0.25,0.89,0.7589,0.3839,0.5357,0.5626,S3,Estabilidad,Moderada
2025-07,M02,Minería y energía,-10.1256,4.9,9.25,10.6699,-10.0242,4040.8484,0.0973,-10.0242,0.0973,0.0179,0.73,0.7768,0.3839,0.5,0.5143,S3,Estabilidad,Moderada
2025-08,M02,Minería y energía,-7.0163,5.1,9.25,2.5638,-6.8688,4047.4116,-0.4461,-6.8688,-0.4461,0.0714,0.47,0.6786,0.3839,0.4643,0.4537,S3,Estabilidad,Moderada
2025-09,M02,Minería y energía,-4.8403,5.18,9.25,-10.9108,-8.5326,3922.212,-6.2235,-8.5326,-6.2235,0.2768,0.1,0.7232,0.3839,0.2857,0.4387,S3,Estabilidad,Moderada
2025-10,M02,Minería y energía,-7.9549,5.51,9.25,-5.3893,-16.2085,3877.8448,-8.7452,-16.2085,-8.7452,0.0536,0.26,0.8661,0.3839,0.2589,0.4746,S3,Estabilidad,Moderada
2025-11,M02,Minería y energía,-4.1093,5.3,9.25,5.5116,-19.6765,3786.1833,-14.1193,-19.6765,-14.1193,0.3482,0.57,0.875,0.3839,0.1875,0.5538,S3,Estabilidad,Moderada
2025-12,M02,Minería y energía,1.9746,5.1,9.25,-5.5902,-20.4331,3791.4719,-13.5384,-20.4331,-13.5384,0.8036,0.25,0.8929,0.3839,0.2054,0.581,S3,Estabilidad,Moderada
2026-01,M02,Minería y energía,-1.0152,5.35,9.25,-10.5935,-22.4215,3702.999,-14.035,-22.4215,-14.035,0.5268,0.11,0.9196,0.3839,0.1964,0.5336,S3,Estabilidad,Moderada
